ASIN,Title,Description,ImageURL,Rating,Verified,ReviewTime,Review,Summary,Domestic Shipping,International Shipping,Sentiment
B0006PJRVM,"ZOYA Nail Polish, 0.5 fl. oz.","What is this product? The new color of fashion. Zoya Nail Polish combines the most sought-after fashion nail colors with the longest-lasting safest technology in nail care. Zoyas 300-plus stylish nail polish shades are all formaldehyde toluene dibutyl phthalate (DBP) and camphor free. More info: Always use with a clean nail. Having residue or excess oils on your nail plate can significantly reduce nail polish wear. Use Zoya Remove to remove old nail polish clean the nail plate and condition the nail. Always use a base coat.. Base coats protect the nail from staining as well a providing a flexible high adhesion surface for nail polish. Zoya Anchor is best for regular nails while Zoya GetEven is ideal if you have ridges. Use a top coat! Top coats protect your nail color from external chips and dents and give it a high gloss finish. Try Zoya Armor which uses same polyurethane technology that protects the space shuttle. Seal The Deal! Using a polish drying accelerator drops like Zoya HurryUp will cut your drying time in half as well as seal your base coat nail polish and top coat together for a stronger more flexibl', 'Founded in 1986, Zoya focuses on high quality products for professional salons and spas. Zoya Nail Polish was the first to create a Big 3 free formula, placing an emphasis on the health and well-being of their clients.', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/9e1723e4-486c-4055-95fb-af043467f228._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/cadcecbc-576e-4472-9434-bb1dd396c5df._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/adca3753-1ec3-4f70-ac04-47ec9c1001ae._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Adel by Zoya can be best described as a soft, creamy sheer off-white with subtle warm undertones. An ideal French manicure polish but also works alone for a groomed sheer look.', 'Zoe by Zoya can best be described as a semi sheer opalescent white pearl metallic finish. It can be worn alone, or layered with other colors.', 'Leia by Zoya can be best described as a sheer, opalescent white with flecks of fuchsia, green and gold. Just as beautiful on its own or layered over your favorite spring shades!', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/acfe59ba-2e20-4f73-b820-aaa9fb8a216c._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/47f1a5b7-13ab-49af-8102-5c71e1a316b8._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/2c2c11ef-3bd4-4b73-8cfa-1f8c0af541a6._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Genesis by Zoya can be best described as a crystalline white with a micronized metallic pearl finish - designed to look like micro-fine diamond dust!', 'Ginessa by Zoya can be best described as a soft, pearly white glitter in a semi-sheer white base. A clean shimmering silvery-white that&#039;s universally flattering.', 'Aspen by Zoya can be best described as a sparkling arctic white with a micronized diamond pearl fleck in the traditional MatteVelvet finish.', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/f8c0cf25-50f6-4747-9b6b-af8ea7d4b53c._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/195bbe57-bdfe-447b-80ce-f41e44383c7a._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/3c45035d-f292-463d-89f8-9c0b80c31c07._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Zoya Remove Plus is an award wining, gentle, yet highly effective 3-in-1 nail polish remover, nail prep and nail conditioner. Clean and prep nails while moisturizing, nourishing and fortifying the nail plate for guaranteed extended polish wear.', 'Naked Manicure Naked Base is a nutrient rich formula specifically created to refine the nail surface and to treat damage with a proprietary blend of vitamins, proteins, botanicals and sulfur amino acids that mimic the natural keratin structure of the nail. Supports cellular renewal, oxygenation and hydration improving both flexibility and strength.', 'The Naked Manicure Glossy Seal is an additional classic finish option for those who prefer a high shine manicure.",https://images-na.ssl-images-amazon.com/images/I/21LIDPMO03L.jpg,3.0,True,2015-07-14,"it is weird. When you put it on and it dries, it does look matte, but it kind of fades away. It does look a bit sparkly before it dries, and after it fades also. It's pretty, but not exactly what I wanted, and not description fitting enough to cost so much.",Iffy,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item is not eligible for international shipping.,0.0
B00176GSEI,HOT TOOLS Professional 24k Gold Extra-Long Barrel Curling Iron/Wand for Long Lasting Results,"Hot Tools Professional 1110 Curling Iron with Multi-Heat Control, Mega 1-1/4&quot;', 'Hot Tools Professional is a reliable brand thats been winning awards for over 25 years, creating superior, stylist preferred styling tools that consist of innovation in every way.', '<span class=""a-text-bold"">Hot Tools Professional is a dependable brand, creating superior, stylist preferred styling tools that are innovative in every way.</span>', '<span class=""a-text-bold"">Whether it be in the materials, appliance features or ergonomic designs, Hot Tools helps individuals own the day with tools that deliver beautiful, long-lasting hairstyles.</span>', '<span class=""a-text-bold"">Add some sparkle to your styling with a 24K Gold Surface. Its your ticket to gorgeous hair. Create all kinds of beautiful curls.</span>', '<span class=""a-text-bold"">The possibilities are endless: super tight, defined or bouncy curls. Or maybe you prefer romantic, tousled curls. Or, what about loose curls or waves? Whichever style you are after, you will achieve it with this cutting-edge technology. Its the gold standard.</span>",https://images-na.ssl-images-amazon.com/images/I/31Z4M-H5eNL.jpg,5.0,True,2015-04-27,I really like this curling iron.  At the medium setting my hair is curling well and the curls hold.,Good curling iron!,,,1.0
B001T0HHDS,BaBylissPRO Nano Titanium Dryer,"BaBylissPRO Nano Titanium 2000W Hair Dryer', 'BaBylissPRO is a world leader in professional styling tools', 'A stellar combination of power, speed and design offers both heavy-duty 2000-watt performance and lightweight ergonomic handling. Six heat and speed settings, a cool shot button and a concentrator nozzle provide a wide range of styling options, and the removable filter makes cleaning easy.', 'Nano Titanium technology.', '2000 watts.', 'Ionic.', '6 heat/speed settings.', 'Removable filter/stand.",https://images-na.ssl-images-amazon.com/images/I/41eNZthbwML.jpg,3.0,True,2015-04-22,Giving it 3 stars because it dries my hair but it leaves it straw like and dehydrated in the weirdest way. I know it's the blow dryer because when I use my old blowdryer my hair has a different texture to it.  Wouldn't purchase again.,... it dries my hair but it leaves it straw like and dehydrated in the weirdest way,,,-1.0
B00837YY18,"Proraso Shaving Soap in a Bowl, Refreshing and Toning, 5.2 oz","Proraso Shaving Soap, Refreshing and Toning formula, is formulated for any skin or beard type and provides a rich, creamy lather to prepare skin for a close shave without nicks and cuts. Eucalyptus purifies and tones while menthol adds a refreshing, cooling sensation. Made with a special ""hot soap"" process, it\'s left to mature in small batches for 10 days, during which the moisture evaporates, and the product becomes solid and more concentrated -- perfect for a professional-quality shave with a brush. Cruelty-free, with 91% of ingredients of natural origins, and of course, theres no parabens, phthalates, silicones, mineral oils, artificial colors or sodium laurel sulfate. Originating in Italy, Proraso has been helping men achieve a smooth shave since 1948. Over the years, our line of men\'s shaving products has become a staple of Italian culture, and evolved to feature natural-based formulations without mineral oils or artificial colors. Nourishing botanical extracts and natural oils protect the skin before, during and after shaving for an irritation-free experience.', '', 'You&#039;ll notice that our soap may take a bit more water than you&#039;re used to, in order to achieve the ideal lather. That&#039;s actually one of our biggest points of difference -- the result of its manufacturing process -- and what makes Proraso soap so special. Because it has a much lower moisture content than other shave soaps, youll need more water on your shaving brush (we&#039;d suggest soaking it for a few minutes prior to lathering), and perhaps just a touch more patience at first, to achieve that signature Proraso lather: rich, dense, elastic, and one that doesnt dry out. Once you do, youll really see the difference (and why its become such a staple of shaving culture over the last 6 decades).', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/87f262ab-3bf0-48d8-9aa3-54c9e4b5bc19.png._CB272368817__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/44e37be2-2e5a-4d6e-9ee6-9ed237bc8018.png._CB272368772__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/0318bd0e-6422-484a-92bf-1467348035dc.png._CB272368797__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/0ca5e5f0-2ac9-4c85-b34d-5e855eadc913.png._CB272369518__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/418aea90-1bc0-49c8-bf50-923480cca268.png._CB272368033__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/f7624cb7-05c3-4a88-a1b9-0b2579258dab.png._CB272368057__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/418aea90-1bc0-49c8-bf50-923480cca268.png._CB272368033__SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/b826d55f-90b2-440f-aa38-21ffca0124bf._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/f3e86d43-4aa3-4e2d-a305-aa8c0ebb9dee._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/3e3bc852-8a9b-4773-9e58-c080fa1b0dc7._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/226de1cf-3c9b-4f8b-8bd5-18d9be733f71._SL220__.png"">', '",https://images-na.ssl-images-amazon.com/images/I/51Cov5myDCL.jpg,5.0,True,2015-04-02,"Best lathering shaving soap I've ever used, smells and feels good too.",Love it.,Item can be shipped within U.S.,This item can be shipped to select countries outside of the U.S.,1.0
B00837YY18,"Proraso Shaving Soap in a Bowl, Refreshing and Toning, 5.2 oz","Proraso Shaving Soap, Refreshing and Toning formula, is formulated for any skin or beard type and provides a rich, creamy lather to prepare skin for a close shave without nicks and cuts. Eucalyptus purifies and tones while menthol adds a refreshing, cooling sensation. Made with a special ""hot soap"" process, it\'s left to mature in small batches for 10 days, during which the moisture evaporates, and the product becomes solid and more concentrated -- perfect for a professional-quality shave with a brush. Cruelty-free, with 91% of ingredients of natural origins, and of course, theres no parabens, phthalates, silicones, mineral oils, artificial colors or sodium laurel sulfate. Originating in Italy, Proraso has been helping men achieve a smooth shave since 1948. Over the years, our line of men\'s shaving products has become a staple of Italian culture, and evolved to feature natural-based formulations without mineral oils or artificial colors. Nourishing botanical extracts and natural oils protect the skin before, during and after shaving for an irritation-free experience.', '', 'You&#039;ll notice that our soap may take a bit more water than you&#039;re used to, in order to achieve the ideal lather. That&#039;s actually one of our biggest points of difference -- the result of its manufacturing process -- and what makes Proraso soap so special. Because it has a much lower moisture content than other shave soaps, youll need more water on your shaving brush (we&#039;d suggest soaking it for a few minutes prior to lathering), and perhaps just a touch more patience at first, to achieve that signature Proraso lather: rich, dense, elastic, and one that doesnt dry out. Once you do, youll really see the difference (and why its become such a staple of shaving culture over the last 6 decades).', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/87f262ab-3bf0-48d8-9aa3-54c9e4b5bc19.png._CB272368817__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/44e37be2-2e5a-4d6e-9ee6-9ed237bc8018.png._CB272368772__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/0318bd0e-6422-484a-92bf-1467348035dc.png._CB272368797__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/0ca5e5f0-2ac9-4c85-b34d-5e855eadc913.png._CB272369518__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/418aea90-1bc0-49c8-bf50-923480cca268.png._CB272368033__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/f7624cb7-05c3-4a88-a1b9-0b2579258dab.png._CB272368057__SL220__.png"">', '<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/G/01/aplusautomation/vendorimages/418aea90-1bc0-49c8-bf50-923480cca268.png._CB272368033__SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/b826d55f-90b2-440f-aa38-21ffca0124bf._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/f3e86d43-4aa3-4e2d-a305-aa8c0ebb9dee._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/3e3bc852-8a9b-4773-9e58-c080fa1b0dc7._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/226de1cf-3c9b-4f8b-8bd5-18d9be733f71._SL220__.png"">', '",https://images-na.ssl-images-amazon.com/images/I/51Cov5myDCL.jpg,5.0,True,2015-01-13,"I like this shaving soap, high recommend.",Five Stars,Item can be shipped within U.S.,This item can be shipped to select countries outside of the U.S.,1.0
B001T0HHDS,BaBylissPRO Nano Titanium Dryer,"BaBylissPRO Nano Titanium 2000W Hair Dryer', 'BaBylissPRO is a world leader in professional styling tools', 'A stellar combination of power, speed and design offers both heavy-duty 2000-watt performance and lightweight ergonomic handling. Six heat and speed settings, a cool shot button and a concentrator nozzle provide a wide range of styling options, and the removable filter makes cleaning easy.', 'Nano Titanium technology.', '2000 watts.', 'Ionic.', '6 heat/speed settings.', 'Removable filter/stand.",https://images-na.ssl-images-amazon.com/images/I/41eNZthbwML.jpg,5.0,True,2015-02-26,"I needed a new hair dryer after 15 years or so of making due with a basic travel model without any redeeming qualities beyond its ability to blow hot air and to fold.  After reading the reviews, i ordered this BabylissPro hair dryer because it sounded reliable.  Now that I have it i am amazed that not only does this hair dryer dry my hair in half the time of my previous one, but - and had i not experienced it I would not believe it - it truly leaves my hair smoother and more silky.  Never would have thought a hair dryer could make such a difference in my hair.  I even think I have less static.  fabulous!",Impressive,,,1.0
B0017SWIU4,"Mario Badescu Drying Lotion, 1 fl. oz.","Renowned for its ability to help dry up surface blemishes overnight. Mario Badescu drying lotion continues to reign as a best-selling favorite amongst beauty editors, celebrities, and professionals worldwide. This fast-acting, effective spot treatment is specially formulated with salicylic acid, sulfur, and zinc oxide to help draw impurities from the skin and target pesky pimples while you sleep. How to use - Do not shake the bottle Before bed after cleansing and toning, dip a cotton swab into the pink sediment at the bottom of the bottle. Dab directly on the surface blemish; do not rub in. Let dry and rinse off in the morning. Do not use on broken skin.",https://images-na.ssl-images-amazon.com/images/I/41MRUrs6zHL.jpg,5.0,True,2015-11-24,Works well. Dries up pimples well but NOT cystic acne.,Five Stars,Item can be shipped within U.S.,This item is not eligible for international shipping.,1.0
B001T0HHDS,BaBylissPRO Nano Titanium Dryer,"BaBylissPRO Nano Titanium 2000W Hair Dryer', 'BaBylissPRO is a world leader in professional styling tools', 'A stellar combination of power, speed and design offers both heavy-duty 2000-watt performance and lightweight ergonomic handling. Six heat and speed settings, a cool shot button and a concentrator nozzle provide a wide range of styling options, and the removable filter makes cleaning easy.', 'Nano Titanium technology.', '2000 watts.', 'Ionic.', '6 heat/speed settings.', 'Removable filter/stand.",https://images-na.ssl-images-amazon.com/images/I/41eNZthbwML.jpg,5.0,False,2015-08-10,"I have enjoyed all three BaByliss items. The curling iron is light weight and of very good quality, my hair keeps it's waves and curls all day! Blow dryer is light and easy to use, with great heat and I love the cool down button as well. Rollers are of good size, keeps my hair nice and wavy all day. I would would highly recommend these items!",I have enjoyed all three BaByliss items,,,1.0
B00EXW53GC,Grande Cosmetics GrandeLASH-MD,"Created with a proprietary blend of vitamins, antioxidants, and amino acids, this cult favorite lash enhancing serum promotes longer and thicker, healthier looking lashes. 18x Award Winner! 2018 New Beauty Winner<br><br><b>Benefits</b><br>Promote naturally longer, thicker looking lashes in as little as 4-6 weeks with full results in 3 months. <br><br><b>Suggested Use</b><br>Apply using a single stroke on your eyelid like a liquid eyeliner. Use once daily in the evening before bed. Allow 1-2 minutes for the serum to dry. <br></br> Ingredients: Aqua, Glycerol, Glycosaminoglycans, Hyaluronic Acid, Butanamide, Leuconostoc/Radish Root Ferment Filtrate, Caprylyl Glycol, Sodium Benzoate, 2-Hydroxypropanoic Acid, Sodium PCA, Panax Ginseng Root Extract, L - Proline, Acathopanax Senticosus (Eleuthero) Root Extract, Hydrolyzed Yeast Extract, Chamomilla Recutita Flower Extract, Arctostaphylos Uva URSI Extract, Actiphyte Of Chamomile GL, Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Propylene Glycol, Hydroxyethylcellulose, Sorbitan, Gluconolactone, Triethanolamine, D-Glucitol, Leucidal Liquid, Geogard Ultra, Cloprostenol isopropyl ester <br></br>L-Proline: An amino acid essential to healthy, fortified lashes. <br></br>Hyaluronic Acid: Conditions and protects to prevent breakage and brings hydration to dry, brittle, or damaged lashes. <br></br>Botanical Extract Blend: A powerful combination of nutrient and antioxidant rich compounds derived from natural sources (ginseng root, chamomile flowers, and bearberry leaves); strengthens the lash follicle. <br></br>Glycosaminoglycans: Locks in moisture and boosts lash resiliency and luster.', 'Grande Cosmetics uses clinically proven formulas and natural ingredients to create peptide-infused, care-free application cosmetics with instantly beautiful results and long term benefits.', 'Start using treatment.', 'With continued use, see initial results.', 'See final results. Hello beautiful lashes!', '', 'Consumer Research Report &amp; Williams, MD, Ophthalmologist: 3 February 2017', 'PETA Certified: 20 May 2018', 'Do not get into the eye. Do not use if you are pregnant, nursing, under the age of 18 or undergoing chemotherapy. Keep out of reach of children. If redness or irritation occur, stop using product.",https://images-na.ssl-images-amazon.com/images/I/31yholA4-OL.jpg,5.0,True,2015-06-13,"fabulous product! I'm a young 65 years old.  I was on some very potent antibiotics after a surgery and my eyelashes all but disappeared.  My eyebrows had become sparse as well.  I've been off the antibiotics for 2 months now and have been using GrandeLASH MD daily since then.  I swear my eyelashes are close to 1/2"" long now and my eyebrows are actually thicker now than they ever were and darker too.  I'm going to stop using it daily and maybe cut back to 3 days a week because they are beginning to look fake and are rubbing on the insides of my sunglasses.  I AM NOT KIDDING!!!
UPDATE 3/3/18......Just purchased this on ebay for $31.00 vs $65.00 here.",Go for it!,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B000PZA2KS,OPI Nail Envy Nail Strengthener,"Strengthener helps to repair sensitive and peeling nails.', 'Strong, beautiful, nails are everyones dream - a dream that can become reality with the complete range of OPI Nail Treatments.', 'Welcome to the colorful world of OPI. At our core is this simple idea: we exist to transform the world with color because it has the power to change behaviors, redefine culture, and improve our world. Founded in 1981, OPI has revolutionized the nail industry with our iconic bottles, superior product quality, and unforgettable and fun shade names. Whether you&#039;re looking for a shade like &#039;Bubble Bath or more of a &#039;Lincoln Park After Dark&#039; fan, we believe theres no moment in life that color cant tackle. Color is the answer.', 'Weak, damaged nails are no match for OPI Nail Envy! This line offers targeted nail strengthener treatments with a variety of effective formulas, including Original, Matte Original, Sensitive &amp; Peeling, Soft &amp; Thin, Dry &amp; Brittle, and Maintenance.', 'Thanks to added calcium and protein, OPI Nail Envy builds manicure-ready nails that are harder, longer and stronger than ever before. All Nail Envy products can be used as a stand-alone treatment or as a base coat alternative.', 'With a formula renowned for its ability to strengthen natural nails, OPI Nail Envy also comes available in four neutral shades! Three iconic, classic shades including Bubble Bath, plus one exclusive hue add a tint of color to nails while hydrolyzed wheat protein and calcium work to make nails harder, longer and stronger. Get ready for your nails to be envied by all.",https://images-na.ssl-images-amazon.com/images/I/41yf143h3cL.jpg,5.0,True,2015-03-21,"I have been using this product for a month now. My nails are growing and are a little harder then what I started with. On a few nails, I still have issues with peeling but this product is helping out well with the rest. Using nail oil will help a lot if anyone else suffers from peeling nails as well.",I have been using this product for a month now ...,,,1.0
B00EXW53GC,Grande Cosmetics GrandeLASH-MD,"Created with a proprietary blend of vitamins, antioxidants, and amino acids, this cult favorite lash enhancing serum promotes longer and thicker, healthier looking lashes. 18x Award Winner! 2018 New Beauty Winner<br><br><b>Benefits</b><br>Promote naturally longer, thicker looking lashes in as little as 4-6 weeks with full results in 3 months. <br><br><b>Suggested Use</b><br>Apply using a single stroke on your eyelid like a liquid eyeliner. Use once daily in the evening before bed. Allow 1-2 minutes for the serum to dry. <br></br> Ingredients: Aqua, Glycerol, Glycosaminoglycans, Hyaluronic Acid, Butanamide, Leuconostoc/Radish Root Ferment Filtrate, Caprylyl Glycol, Sodium Benzoate, 2-Hydroxypropanoic Acid, Sodium PCA, Panax Ginseng Root Extract, L - Proline, Acathopanax Senticosus (Eleuthero) Root Extract, Hydrolyzed Yeast Extract, Chamomilla Recutita Flower Extract, Arctostaphylos Uva URSI Extract, Actiphyte Of Chamomile GL, Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Propylene Glycol, Hydroxyethylcellulose, Sorbitan, Gluconolactone, Triethanolamine, D-Glucitol, Leucidal Liquid, Geogard Ultra, Cloprostenol isopropyl ester <br></br>L-Proline: An amino acid essential to healthy, fortified lashes. <br></br>Hyaluronic Acid: Conditions and protects to prevent breakage and brings hydration to dry, brittle, or damaged lashes. <br></br>Botanical Extract Blend: A powerful combination of nutrient and antioxidant rich compounds derived from natural sources (ginseng root, chamomile flowers, and bearberry leaves); strengthens the lash follicle. <br></br>Glycosaminoglycans: Locks in moisture and boosts lash resiliency and luster.', 'Grande Cosmetics uses clinically proven formulas and natural ingredients to create peptide-infused, care-free application cosmetics with instantly beautiful results and long term benefits.', 'Start using treatment.', 'With continued use, see initial results.', 'See final results. Hello beautiful lashes!', '', 'Consumer Research Report &amp; Williams, MD, Ophthalmologist: 3 February 2017', 'PETA Certified: 20 May 2018', 'Do not get into the eye. Do not use if you are pregnant, nursing, under the age of 18 or undergoing chemotherapy. Keep out of reach of children. If redness or irritation occur, stop using product.",https://images-na.ssl-images-amazon.com/images/I/31yholA4-OL.jpg,5.0,True,2015-09-13,it is working- takes a few weeks,Five Stars,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B0006PJRVM,"ZOYA Nail Polish, 0.5 fl. oz.","What is this product? The new color of fashion. Zoya Nail Polish combines the most sought-after fashion nail colors with the longest-lasting safest technology in nail care. Zoyas 300-plus stylish nail polish shades are all formaldehyde toluene dibutyl phthalate (DBP) and camphor free. More info: Always use with a clean nail. Having residue or excess oils on your nail plate can significantly reduce nail polish wear. Use Zoya Remove to remove old nail polish clean the nail plate and condition the nail. Always use a base coat.. Base coats protect the nail from staining as well a providing a flexible high adhesion surface for nail polish. Zoya Anchor is best for regular nails while Zoya GetEven is ideal if you have ridges. Use a top coat! Top coats protect your nail color from external chips and dents and give it a high gloss finish. Try Zoya Armor which uses same polyurethane technology that protects the space shuttle. Seal The Deal! Using a polish drying accelerator drops like Zoya HurryUp will cut your drying time in half as well as seal your base coat nail polish and top coat together for a stronger more flexibl', 'Founded in 1986, Zoya focuses on high quality products for professional salons and spas. Zoya Nail Polish was the first to create a Big 3 free formula, placing an emphasis on the health and well-being of their clients.', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/9e1723e4-486c-4055-95fb-af043467f228._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/cadcecbc-576e-4472-9434-bb1dd396c5df._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/adca3753-1ec3-4f70-ac04-47ec9c1001ae._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Adel by Zoya can be best described as a soft, creamy sheer off-white with subtle warm undertones. An ideal French manicure polish but also works alone for a groomed sheer look.', 'Zoe by Zoya can best be described as a semi sheer opalescent white pearl metallic finish. It can be worn alone, or layered with other colors.', 'Leia by Zoya can be best described as a sheer, opalescent white with flecks of fuchsia, green and gold. Just as beautiful on its own or layered over your favorite spring shades!', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/acfe59ba-2e20-4f73-b820-aaa9fb8a216c._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/47f1a5b7-13ab-49af-8102-5c71e1a316b8._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/2c2c11ef-3bd4-4b73-8cfa-1f8c0af541a6._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Genesis by Zoya can be best described as a crystalline white with a micronized metallic pearl finish - designed to look like micro-fine diamond dust!', 'Ginessa by Zoya can be best described as a soft, pearly white glitter in a semi-sheer white base. A clean shimmering silvery-white that&#039;s universally flattering.', 'Aspen by Zoya can be best described as a sparkling arctic white with a micronized diamond pearl fleck in the traditional MatteVelvet finish.', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/f8c0cf25-50f6-4747-9b6b-af8ea7d4b53c._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/195bbe57-bdfe-447b-80ce-f41e44383c7a._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/3c45035d-f292-463d-89f8-9c0b80c31c07._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'Zoya Remove Plus is an award wining, gentle, yet highly effective 3-in-1 nail polish remover, nail prep and nail conditioner. Clean and prep nails while moisturizing, nourishing and fortifying the nail plate for guaranteed extended polish wear.', 'Naked Manicure Naked Base is a nutrient rich formula specifically created to refine the nail surface and to treat damage with a proprietary blend of vitamins, proteins, botanicals and sulfur amino acids that mimic the natural keratin structure of the nail. Supports cellular renewal, oxygenation and hydration improving both flexibility and strength.', 'The Naked Manicure Glossy Seal is an additional classic finish option for those who prefer a high shine manicure.",https://images-na.ssl-images-amazon.com/images/I/21LIDPMO03L.jpg,5.0,True,2015-10-13,Nice neutral shade!,Five Stars,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item is not eligible for international shipping.,1.0
